main(50, 0.9, 0.4)
15: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
16: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
17: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
18: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
19: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
20: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
21: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
22: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
23: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
24: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
25: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
26: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
27: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
28: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
29: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
30: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
31: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
32: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
33: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
34: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
35: Viorest: 0.00017469, aptitud: 1000.00000000000000000000, vector: 0.07958362022204849800  0.05732731835322638100  0.34580069853427819000  0.32336970594695436000-39.78444763949443800000
36: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
37: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
38: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
39: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
40: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
41: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
42: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
43: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
44: Viorest: 6.8403e-05, aptitud: 1000.00000000000000000000, vector: 0.45383513002961562000  0.05606801835462283500  0.45376672684442770000  0.06564767764334557300-29.91197700922898400000
45: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
46: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
47: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
48: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
49: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
50: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
51: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
52: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
53: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
54: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
55: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
56: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
57: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
58: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
59: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
60: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
61: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
62: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
63: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
64: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
65: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
66: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
67: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
68: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
69: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
70: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
71: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
72: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
73: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
74: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
75: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
76: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
77: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
78: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
79: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
80: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
81: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
82: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
83: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
84: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
85: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
86: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
87: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
88: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
89: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
90: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
91: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
92: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
93: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
94: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
95: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
96: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
97: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
98: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
99: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
100: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
101: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
102: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
103: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
104: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
105: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
106: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
107: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
108: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
109: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
110: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
111: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
112: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
113: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
114: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
115: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
116: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
117: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
118: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
119: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
120: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
121: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
122: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
123: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
124: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
125: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
126: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
127: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
128: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
129: Viorest: 2.8913e-07, aptitud: 1000.00000000000000000000, vector: 0.49640226553958994000  0.10404456347109561000  0.49640197640857309000  0.11272991025524363000-28.63409705189099000000
130: Viorest: 2.2243e-07, aptitud: 1000.00000000000000000000, vector: 0.14709098619759650000  0.06565557772171200200  0.28345946454532306000  0.20202383363776216000-41.94528351847891700000
131: Viorest: 1.3722e-07, aptitud: 1000.00000000000000000000, vector: 0.16056322912615570000  0.07831833308183022700  0.32062253518554967000  0.23837750191998325000-32.31365838966351600000
132: Viorest: 1.3722e-07, aptitud: 1000.00000000000000000000, vector: 0.16056322912615570000  0.07831833308183022700  0.32062253518554967000  0.23837750191998325000-32.31365838966351600000
133: Viorest: 1.3722e-07, aptitud: 1000.00000000000000000000, vector: 0.16056322912615570000  0.07831833308183022700  0.32062253518554967000  0.23837750191998325000-32.31365838966351600000
134: Viorest: 1.3722e-07, aptitud: 1000.00000000000000000000, vector: 0.16056322912615570000  0.07831833308183022700  0.32062253518554967000  0.23837750191998325000-32.31365838966351600000
135: Viorest: 1.3722e-07, aptitud: 1000.00000000000000000000, vector: 0.16056322912615570000  0.07831833308183022700  0.32062253518554967000  0.23837750191998325000-32.31365838966351600000
136: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
137: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
138: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
139: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
140: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
141: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
142: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
143: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
144: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
145: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
146: Viorest: 1.1638e-08, aptitud: 1000.00000000000000000000, vector: 0.09365873173478107800  0.08592437355499742100  0.23776849616312912000  0.23003412634521347000-25.73768075120049700000
147: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
148: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
149: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
150: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
151: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
152: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
153: Viorest: 6.9248e-10, aptitud: 1000.00000000000000000000, vector: 0.12049394650548555000  0.07621933409757833400  0.28385474089406781000  0.23958012779368004000-28.25784632759570800000
154: Viorest: 6.2929e-10, aptitud: 1000.00000000000000000000, vector: 0.20657928719890004000  0.10689945659110450000  0.36171718642820078000  0.26203735519111931000-44.20635174650954700000
155: Viorest: 6.2929e-10, aptitud: 1000.00000000000000000000, vector: 0.20657928719890004000  0.10689945659110450000  0.36171718642820078000  0.26203735519111931000-44.20635174650954700000
156: Viorest: 6.2929e-10, aptitud: 1000.00000000000000000000, vector: 0.20657928719890004000  0.10689945659110450000  0.36171718642820078000  0.26203735519111931000-44.20635174650954700000
157: Viorest: 4.8536e-11, aptitud: 1000.00000000000000000000, vector: 0.14761724241610516000  0.07838182496255689800  0.19922849025004333000  0.12999307274795927000-35.19805894552821700000
158: Viorest: 1.4485e-11, aptitud: 1000.00000000000000000000, vector: 0.18961302719866377000  0.08888060016714617600  0.31225037219604646000  0.21151794515004363000-40.97525944906644200000
159: Viorest: 1.4485e-11, aptitud: 1000.00000000000000000000, vector: 0.18961302719866377000  0.08888060016714617600  0.31225037219604646000  0.21151794515004363000-40.97525944906644200000
160: Viorest: 1.4485e-11, aptitud: 1000.00000000000000000000, vector: 0.18961302719866377000  0.08888060016714617600  0.31225037219604646000  0.21151794515004363000-40.97525944906644200000
161: Viorest: 1.4485e-11, aptitud: 1000.00000000000000000000, vector: 0.18961302719866377000  0.08888060016714617600  0.31225037219604646000  0.21151794515004363000-40.97525944906644200000
